timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1485534106.547,46.875,26.367,42.969,43.945,-111.328,0
1485534106.551,80.566,34.180,50.781,69.824,-362.305,0
1485534106.555,76.660,44.922,55.176,109.863,-154.297,0
1485534106.559,0.000,23.926,33.203,105.957,272.461,0
1485534106.563,4.883,20.996,31.250,58.594,417.969,0
1485534106.567,26.855,27.832,35.156,30.273,-264.160,0
1485534106.570,39.551,29.297,33.691,71.289,-311.035,0
1485534106.574,59.082,36.133,40.039,99.609,113.281,0
1485534106.578,29.785,41.504,33.691,100.098,566.406,0
1485534106.582,19.531,37.598,33.691,82.520,512.695,0
1485534106.586,74.219,37.598,47.363,53.711,-246.582,0
1485534106.590,98.145,37.109,49.316,79.590,-357.422,0
1485534106.594,55.664,36.133,50.293,96.191,-171.875,0
1485534106.598,30.762,40.527,50.781,103.027,47.852,0
1485534106.602,7.812,40.527,43.457,77.148,665.527,0
1485534106.606,44.922,35.156,40.527,38.086,166.992,0
1485534106.610,73.730,35.156,41.016,52.734,-368.652,0
1485534106.613,31.738,36.621,31.738,70.312,-150.879,0
1485534106.617,44.922,53.711,50.293,101.562,14.648,0
1485534106.621,38.574,57.129,54.688,104.004,470.215,0
1485534106.625,17.578,33.691,27.344,28.320,168.457,0
1485534106.629,54.199,30.273,22.949,4.883,-348.633,0
1485534106.633,53.711,36.133,15.137,41.504,3.906,0
1485534106.637,31.250,38.574,29.297,72.266,193.848,0
1485534106.641,16.113,40.039,45.410,64.453,595.215,0
1485534106.645,27.832,40.039,40.039,32.227,426.270,0
1485534106.649,51.758,31.738,39.062,38.574,-361.816,0
1485534106.653,63.477,27.832,35.156,68.848,-262.207,0
1485534106.656,32.715,32.715,42.969,80.078,-85.449,0
1485534106.660,-0.977,33.203,47.363,70.801,252.441,0
1485534106.664,11.230,28.809,40.527,43.945,59.082,0
1485534106.668,44.922,31.738,36.621,27.344,-114.746,0
1485534106.672,43.457,34.668,36.133,39.551,132.324,0
1485534106.676,20.996,35.645,44.434,76.172,-110.352,0
1485534106.680,8.789,37.109,42.969,76.172,410.156,0
1485534106.684,31.738,48.340,45.898,45.410,658.691,0
1485534106.688,59.082,48.340,47.363,41.016,-284.180,0
1485534106.692,51.758,31.738,31.250,57.129,-161.133,0
1485534106.695,37.598,33.691,26.367,74.707,57.129,0
