timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
119878.475,25.879,28.320,24.414,41.016,-13.184,0
119878.479,54.688,38.574,26.367,47.852,25.879,0
119878.483,55.176,41.504,30.762,45.898,4.883,0
119878.487,29.297,34.180,35.156,38.086,-48.828,0
119878.491,21.973,32.227,35.156,38.086,-19.531,0
119878.495,49.805,34.668,36.621,53.711,19.043,0
119878.499,56.152,35.645,33.691,54.199,-8.789,0
119878.503,26.855,33.203,31.738,41.504,-38.574,0
119878.505,12.207,33.691,34.180,38.086,-49.805,0
119878.509,32.227,32.715,28.320,42.969,-24.902,0
119878.512,51.758,28.320,22.949,45.410,-1.953,0
119878.516,36.133,25.879,29.785,41.504,-30.762,0
119878.520,16.602,28.320,36.621,39.062,-44.434,0
119878.524,36.133,31.738,37.598,49.316,-14.160,0
119878.528,58.105,32.227,35.645,55.176,-10.742,0
119878.532,47.852,33.203,30.273,45.410,-22.461,0
119878.536,24.414,34.180,24.414,35.156,-44.434,0
119878.540,27.832,35.156,29.785,41.992,-49.316,0
119878.544,54.688,30.762,33.203,51.758,14.160,0
119878.548,56.641,28.809,30.762,49.316,23.926,0
119878.551,29.785,30.273,33.203,38.086,-48.828,0
119878.555,22.949,33.203,31.250,36.133,-94.238,0
119878.559,49.805,36.621,29.297,45.410,-49.805,0
119878.563,55.176,36.133,27.832,42.480,-8.789,0
119878.567,32.715,32.227,28.809,35.645,-16.602,0
119878.571,20.508,33.203,32.715,36.621,-59.570,0
119878.575,35.645,32.715,29.785,35.156,-29.297,0
119878.578,55.176,30.762,22.949,34.180,17.578,0
119878.582,38.574,31.250,22.461,29.297,4.395,0
119878.586,13.184,30.273,32.227,25.391,-29.785,0
119878.590,27.832,34.180,31.250,29.785,-16.602,0
119878.594,54.199,36.133,19.531,36.621,24.902,0
119878.610,49.316,35.645,19.043,33.691,3.906,0
119878.614,26.855,37.109,22.949,30.762,-33.691,0
119878.617,25.879,35.645,27.344,38.086,-43.945,0
119878.621,46.875,29.297,27.344,46.875,13.672,0
