timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
484112.143,42.480,31.250,34.668,61.523,204.590,0.000,0.000,0.000
484112.147,23.926,32.715,31.250,34.180,56.641,0.000,0.000,0.000
484112.151,20.996,33.203,31.250,11.230,-123.047,0.000,0.000,0.000
484112.155,37.598,31.250,37.109,32.227,-17.090,0.000,0.000,0.000
484112.159,48.340,31.250,32.715,59.082,232.910,0.000,0.000,0.000
484112.163,32.715,30.762,32.715,45.898,243.652,0.000,0.000,0.000
484112.167,26.367,31.738,39.062,20.020,-89.844,0.000,0.000,0.000
484112.171,41.016,35.645,34.180,26.855,-187.012,0.000,0.000,0.000
484112.175,45.410,34.180,27.832,56.152,131.348,0.000,0.000,0.000
484112.179,28.809,28.320,28.809,48.828,246.582,0.000,0.000,0.000
484112.182,15.625,27.832,35.645,17.578,-83.984,0.000,0.000,0.000
484112.186,32.227,30.762,34.668,13.672,-285.156,0.000,0.000,0.000
484112.190,40.039,27.832,27.344,35.156,-26.855,0.000,0.000,0.000
484112.194,35.645,30.273,26.367,47.852,233.398,0.000,0.000,0.000
484112.198,27.344,34.668,34.180,25.879,92.773,0.000,0.000,0.000
484112.202,27.832,35.156,38.086,14.648,-178.223,0.000,0.000,0.000
484112.206,40.039,30.762,26.367,41.992,-76.172,0.000,0.000,0.000
484112.210,36.621,30.273,20.996,53.223,207.031,0.000,0.000,0.000
484112.214,20.508,30.762,26.855,30.273,74.707,0.000,0.000,0.000
484112.218,22.461,29.297,29.785,10.254,-207.520,0.000,0.000,0.000
484112.221,38.574,31.738,30.273,25.391,-141.113,0.000,0.000,0.000
484112.225,48.828,33.203,33.203,56.641,166.992,0.000,0.000,0.000
484112.229,40.039,37.598,38.574,49.316,197.754,0.000,0.000,0.000
484112.233,21.484,34.668,38.086,18.066,-91.797,0.000,0.000,0.000
484112.237,20.996,25.879,29.785,18.066,-165.039,0.000,0.000,0.000
484112.241,30.273,26.855,25.391,48.340,145.996,0.000,0.000,0.000
484112.245,24.902,28.320,31.250,55.176,330.078,0.000,0.000,0.000
484112.249,16.113,29.785,38.086,27.344,49.805,0.000,0.000,0.000
484112.253,24.902,28.809,34.668,15.137,-210.938,0.000,0.000,0.000
484112.257,36.133,27.344,30.762,41.504,4.395,0.000,0.000,0.000
484112.261,34.180,24.902,29.785,52.246,237.793,0.000,0.000,0.000
484112.264,20.020,24.414,31.250,24.902,28.809,0.000,0.000,0.000
484112.268,18.555,28.320,29.297,5.859,-193.359,0.000,0.000,0.000
484112.272,37.109,30.762,25.391,31.250,-63.477,0.000,0.000,0.000
484112.276,41.992,30.273,20.996,53.711,175.293,0.000,0.000,0.000
484112.280,24.902,31.250,16.602,28.809,98.145,0.000,0.000,0.000
484112.284,23.438,29.297,23.926,3.418,-177.246,0.000,0.000,0.000
484112.288,38.086,26.367,24.902,16.602,-142.578,0.000,0.000,0.000
484112.292,41.016,28.320,20.508,46.875,167.969,0.000,0.000,0.000
484112.296,29.297,31.250,27.832,32.715,205.566,0.000,0.000,0.000
484112.300,21.484,35.156,33.691,1.953,-106.445,0.000,0.000,0.000
484112.303,30.273,34.668,34.180,13.184,-132.812,0.000,0.000,0.000
484112.307,36.133,25.391,27.832,40.527,176.758,0.000,0.000,0.000
484112.311,26.855,27.344,20.996,36.621,261.719,0.000,0.000,0.000
484112.315,9.766,29.785,25.391,9.766,-20.996,0.000,0.000,0.000
484112.319,19.531,28.809,33.203,9.277,-198.730,0.000,0.000,0.000
484112.323,36.133,29.297,30.762,37.598,45.898,0.000,0.000,0.000
484112.327,33.203,30.273,30.273,49.316,293.457,0.000,0.000,0.000
484112.331,15.137,28.320,38.574,26.855,102.051,0.000,0.000,0.000
484112.335,12.695,31.250,43.945,6.836,-211.914,0.000,0.000,0.000
484112.339,21.484,30.762,35.645,19.531,-88.379,0.000,0.000,0.000
484112.343,18.066,22.949,23.438,42.969,237.793,0.000,0.000,0.000
484112.346,4.883,21.973,24.902,30.762,165.527,0.000,0.000,0.000
484112.350,4.395,25.879,32.715,6.348,-160.645,0.000,0.000,0.000
