timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
213857.338,22.461,30.762,37.598,22.949,4.395,0
213857.342,10.742,30.273,36.133,11.230,20.508,0
213857.346,23.438,36.621,41.992,20.020,44.922,0
213857.349,38.086,36.621,34.180,35.645,45.410,0
213857.353,38.574,38.086,27.832,33.203,34.668,0
213857.357,19.043,38.086,34.668,20.508,30.273,0
213857.361,10.254,32.715,31.738,21.973,23.926,0
213857.365,41.504,34.668,25.879,34.668,21.484,0
213857.369,50.781,37.598,28.320,34.668,6.348,0
213857.373,13.672,38.574,34.180,20.996,1.953,0
213857.377,19.531,38.086,34.180,11.719,28.320,0
213857.379,41.504,41.016,41.504,21.484,38.086,0
213857.382,30.273,42.480,49.316,34.668,29.297,0
213857.386,13.672,32.227,40.039,22.949,32.715,0
213857.390,13.672,27.832,38.086,14.648,41.016,0
213857.394,33.691,32.227,30.273,29.297,54.688,0
213857.398,38.574,32.715,20.996,40.527,51.270,0
213857.402,25.879,33.203,31.250,26.855,28.809,0
213857.406,19.043,33.691,39.551,12.695,22.949,0
213857.410,25.391,35.645,37.598,20.508,21.484,0
213857.414,34.180,39.062,38.574,32.227,3.906,0
213857.418,22.949,36.621,40.527,26.367,-2.441,0
213857.422,9.766,31.250,36.621,8.301,12.207,0
213857.425,28.809,29.785,30.762,4.395,32.715,0
213857.429,33.203,30.273,27.344,20.508,36.621,0
213857.433,23.926,31.738,21.484,26.855,23.438,0
213857.437,17.578,35.156,19.043,14.160,30.273,0
213857.441,13.672,34.668,15.625,12.695,30.273,0
213857.444,36.621,35.645,16.113,29.785,26.855,0
213857.448,50.293,40.527,30.273,43.457,38.574,0
213857.452,28.809,40.527,22.461,36.133,39.062,0
213857.456,11.719,36.621,17.578,19.043,35.645,0
213857.460,31.738,33.691,40.039,24.414,26.855,0
213857.464,42.969,33.203,48.828,36.133,8.789,0
213857.468,21.484,32.227,41.504,22.461,5.371,0
213857.469,10.742,32.715,36.621,7.324,8.789,0
213857.473,16.602,38.086,37.598,12.207,20.508,0
213857.476,33.691,41.504,37.598,31.250,25.391,0
213857.480,36.621,39.551,34.180,38.086,20.996,0
213857.484,18.555,36.133,30.762,26.855,37.598,0
213857.488,20.508,34.180,21.484,25.879,54.688,0
213857.492,41.504,36.133,33.691,38.574,57.617,0
213857.496,43.457,34.668,33.691,31.738,47.852,0
213857.500,14.648,31.738,28.320,13.672,33.691,0
213857.504,13.672,31.250,44.922,12.695,30.762,0
213857.508,39.551,30.762,49.316,25.879,14.648,0
213857.512,38.574,31.250,42.969,32.715,-6.836,0
213857.514,24.902,35.156,33.203,24.414,-7.324,0
213857.518,10.742,37.598,31.250,15.625,2.930,0
213857.522,16.602,31.738,38.086,17.090,9.277,0
213857.526,32.715,31.250,39.062,26.855,13.184,0
213857.529,28.809,37.109,30.762,31.738,30.273,0
213857.533,21.484,36.133,29.785,25.879,57.617,0
213857.537,24.902,32.227,36.133,19.043,61.035,0
213857.541,37.109,35.645,41.504,30.762,66.895,0
213857.545,38.086,40.527,40.039,36.621,61.523,0
213857.549,20.020,44.434,34.180,20.996,29.785,0
213857.553,13.184,40.527,31.738,9.277,24.902,0
213857.557,28.809,32.715,30.273,17.578,44.434,0
213857.559,31.250,26.855,28.809,24.414,38.574,0
213857.563,11.230,31.738,22.949,17.578,23.926,0
213857.566,10.742,40.039,21.484,15.137,40.039,0
213857.570,31.738,40.039,29.785,22.461,49.805,0
213857.574,42.969,36.133,32.715,36.133,29.785,0
213857.578,29.297,39.062,39.551,32.715,21.973,0
213857.582,14.160,39.551,41.992,14.648,40.527,0
213857.586,15.625,28.320,43.457,9.766,41.992,0
213857.590,34.180,23.926,37.109,23.438,35.156,0
213857.594,36.621,35.156,30.762,24.414,42.480,0
213857.598,8.301,41.504,45.898,11.230,44.922,0
213857.602,-0.977,30.762,51.758,7.324,33.691,0
213857.619,19.531,28.320,46.875,21.973,22.949,0
213857.623,22.461,33.203,39.551,25.391,12.207,0
213857.627,9.766,32.227,26.367,15.137,11.230,0
213857.631,8.301,31.250,31.738,16.602,19.043,0
213857.635,24.902,31.738,41.992,30.762,22.949,0
213857.639,40.527,34.668,44.434,41.016,28.320,0
213857.642,30.762,37.109,46.875,30.273,26.367,0
213857.646,23.926,36.133,47.363,22.949,43.457,0
213857.650,38.086,37.109,48.828,37.109,76.172,0
213857.654,49.316,39.062,34.180,46.875,67.383,0
213857.658,32.715,36.621,28.320,36.133,38.086,0
213857.662,19.043,37.109,44.434,26.367,33.691,0
213857.664,31.738,39.551,31.738,32.715,30.273,0
213857.668,35.645,31.738,14.160,40.039,19.043,0
213857.671,21.484,26.855,27.832,26.367,3.418,0
213857.675,11.230,31.250,43.945,17.090,-0.488,0
213857.679,19.043,33.691,46.387,20.996,22.949,0
213857.683,40.039,36.621,47.363,29.785,28.320,0
213857.687,46.875,43.945,53.223,39.062,24.414,0
213857.691,33.203,41.016,43.457,28.320,39.062,0
213857.695,28.809,31.738,29.297,19.043,44.922,0
213857.699,41.504,29.785,32.715,28.320,42.969,0
213857.703,43.457,30.273,36.133,37.598,43.945,0
213857.707,28.320,33.691,32.715,33.691,41.016,0
213857.709,24.414,37.109,29.297,22.949,32.227,0
213857.713,32.715,36.621,27.832,23.926,23.438,0
213857.716,42.480,35.156,30.273,33.691,15.625,0
213857.720,32.227,38.086,35.156,27.344,6.836,0
213857.724,14.648,41.504,32.715,12.207,11.719,0
213857.728,17.578,39.062,25.879,12.207,20.996,0
213857.732,38.574,36.621,29.785,31.250,31.738,0
213857.736,39.551,35.156,35.645,37.598,40.039,0
213857.740,17.090,34.668,27.832,22.461,33.203,0
213857.744,17.090,35.645,22.461,19.043,34.180,0
213857.748,38.086,35.156,30.762,36.133,58.105,0
213857.752,45.410,41.016,35.156,46.875,55.176,0
213857.754,23.438,40.527,28.320,26.367,40.527,0
213857.758,11.230,36.621,23.438,9.277,53.223,0
213857.762,34.180,43.457,24.902,29.297,31.250,0
213857.765,40.527,39.551,29.297,39.551,-6.348,0
213857.769,20.996,29.785,26.855,22.949,-0.977,0
213857.773,18.555,30.273,23.926,7.812,9.766,0
213857.777,23.438,31.250,39.062,14.160,-0.977,0
213857.781,38.574,35.645,41.992,34.180,14.160,0
213857.785,38.574,39.551,25.391,34.668,23.926,0
213857.789,7.324,37.109,24.902,17.578,17.578,0
213857.793,12.695,37.598,38.574,22.949,39.551,0
213857.797,39.062,36.621,49.805,44.434,62.012,0
213857.799,41.016,33.691,42.969,43.945,54.688,0
213857.803,18.066,29.785,29.785,23.438,38.086,0
213857.807,19.043,28.320,26.855,15.625,33.203,0
